NAME	TITLE	SCORE	
CSDE1	n/a	-0.5886919	
C19orf36	n/a	-0.5887728	
SOX18	n/a	-0.58894366	
HOXA4	n/a	-0.58894384	
CRBN	n/a	-0.589154	
RPL10L	n/a	-0.58916724	
EFNB1	n/a	-0.58954614	
LCN8	n/a	-0.58975035	
ZNF169	n/a	-0.58981574	
D4S234E	n/a	-0.58992434	
METT10D	n/a	-0.58995676	
OMD	n/a	-0.59002954	
PECI	n/a	-0.59011924	
CDKL2	n/a	-0.59025586	
SYCP1	n/a	-0.5903039	
TJP1	n/a	-0.5903834	
KBTBD3	n/a	-0.59063053	
ARHGEF17	n/a	-0.5906769	
SUGT1L1	n/a	-0.5907908	
NRG1	n/a	-0.5911471	
FAM82B	n/a	-0.59134847	
DDIT4L	n/a	-0.5915814	
HADHB	n/a	-0.59170663	
MARK1	n/a	-0.59222597	
TRAPPC6B	n/a	-0.59266466	
PYROXD2	n/a	-0.59281677	
JPH4	n/a	-0.59282136	
OXER1	n/a	-0.59291935	
LOC100133920	n/a	-0.5930475	
LRRIQ3	n/a	-0.59307253	
ZNF792	n/a	-0.593166	
NR2C2	n/a	-0.5932239	
PYGB	n/a	-0.5932249	
ZNF575	n/a	-0.5936225	
OLFM4	n/a	-0.5936679	
HOXB5	n/a	-0.59376717	
PHLDA3	n/a	-0.59387875	
WDR7	n/a	-0.59407306	
MGEA5	n/a	-0.5941772	
TPPP	n/a	-0.5944944	
CRHR2	n/a	-0.59451747	
KCNH5	n/a	-0.59455377	
WHAMM	n/a	-0.5950257	
PDGFRL	n/a	-0.59520996	
PRG4	n/a	-0.5952719	
HUNK	n/a	-0.5954639	
PWRN1	n/a	-0.59571594	
TPCN1	n/a	-0.5958897	
AVPR1A	n/a	-0.5960526	
TTC14	n/a	-0.59607875	
INPP1	n/a	-0.5961606	
PRF1	n/a	-0.59628767	
TMEM56	n/a	-0.5963699	
ELOVL7	n/a	-0.5963875	
CACNA1S	n/a	-0.59642744	
FBLN7	n/a	-0.5964326	
PHF1	n/a	-0.5965559	
TDGF3	n/a	-0.5966617	
BTBD6	n/a	-0.59674937	
HOXA11AS	n/a	-0.59678835	
C6orf57	n/a	-0.59702635	
ANGPTL4	n/a	-0.5971328	
BAG4	n/a	-0.59729403	
TNFRSF1A	n/a	-0.59743094	
TMEM170B	n/a	-0.59756154	
PPARGC1B	n/a	-0.59780025	
COL15A1	n/a	-0.5980503	
C15orf51	n/a	-0.59812945	
PCMTD1	n/a	-0.598148	
ITSN2	n/a	-0.59848493	
ZNF791	n/a	-0.59875715	
FYCO1	n/a	-0.59884125	
FLJ36777	n/a	-0.59896016	
TLR8	n/a	-0.5990303	
KIAA1958	n/a	-0.5992118	
CX3CR1	n/a	-0.59950835	
CD70	n/a	-0.59980893	
SAA2	n/a	-0.6000436	
MYOM3	n/a	-0.6001472	
SLC10A7	n/a	-0.60038275	
ALK	n/a	-0.6003837	
SIRPB2	n/a	-0.6004734	
ICK	n/a	-0.60049456	
KLF10	n/a	-0.6005181	
LOC648740	n/a	-0.60122865	
TMEM106A	n/a	-0.6012626	
ZNF17	n/a	-0.6013406	
CDC42SE2	n/a	-0.6016194	
ATF7	n/a	-0.60163504	
PLA2G6	n/a	-0.6018068	
LNPEP	n/a	-0.6018476	
CNR1	n/a	-0.60190225	
GALC	n/a	-0.60199565	
GAS2	n/a	-0.6021231	
BTNL3	n/a	-0.60224366	
BET3L	n/a	-0.6023284	
ECE1	n/a	-0.60236496	
GTF2IRD2	n/a	-0.6027992	
BTN2A1	n/a	-0.60281223	
EFHC1	n/a	-0.6028182	
PAN2	n/a	-0.60287374	
TSKU	n/a	-0.6029458	
CARD16	n/a	-0.6029536	
TCP11L1	n/a	-0.6030186	
ACR	n/a	-0.6031113	
ACAP2	n/a	-0.6032071	
FTL	n/a	-0.60325253	
FAM105A	n/a	-0.6037507	
CYSLTR2	n/a	-0.6037888	
CYP2C19	n/a	-0.6044949	
CDH4	n/a	-0.6047122	
STAC2	n/a	-0.60474265	
UTP14C	n/a	-0.60489047	
CYTH3	n/a	-0.60498375	
RDX	n/a	-0.6058014	
C6orf195	n/a	-0.60601664	
SOCS3	n/a	-0.60603017	
REP15	n/a	-0.6060461	
PPBP	n/a	-0.60633254	
LOC100132832	n/a	-0.6063613	
CECR4	n/a	-0.6065733	
TBC1D4	n/a	-0.6066199	
IFFO1	n/a	-0.60688895	
CRYZ	n/a	-0.6069592	
LRP4	n/a	-0.6070916	
SNX29	n/a	-0.6071171	
TNFSF8	n/a	-0.60735774	
HRH4	n/a	-0.60759753	
NUDT6	n/a	-0.6078144	
LOC157627	n/a	-0.6078954	
KRTAP5	n/a	-0.6078981	
PDLIM1	n/a	-0.6079046	
CCDC84	n/a	-0.60794044	
AZI2	n/a	-0.60825974	
CAPS2	n/a	-0.6083565	
KLHL8	n/a	-0.60853726	
LOC441601	n/a	-0.6085617	
TPRG1L	n/a	-0.60905844	
FLJ43390	n/a	-0.6091127	
KLK2	n/a	-0.6091318	
PNMA1	n/a	-0.60924375	
COLEC11	n/a	-0.6093906	
ECHS1	n/a	-0.6094048	
GALM	n/a	-0.6094924	
LOC646982	n/a	-0.6097614	
PCSK7	n/a	-0.61077136	
APOL4	n/a	-0.61083007	
NARG2	n/a	-0.6109316	
INSC	n/a	-0.61100507	
CYBB	n/a	-0.6110755	
NRIP1	n/a	-0.6112177	
PCDHB7	n/a	-0.61148214	
TRIM8	n/a	-0.61148256	
PNPLA8	n/a	-0.6115835	
NODAL	n/a	-0.61189353	
DDX19B	n/a	-0.61190087	
CNGA1	n/a	-0.61197054	
OR1B1	n/a	-0.6120323	
ZNF549	n/a	-0.6121801	
FBXO38	n/a	-0.6122977	
IRAK2	n/a	-0.6123391	
LAMB2	n/a	-0.6125571	
MON2	n/a	-0.6125686	
DPEP2	n/a	-0.6126181	
PLIN5	n/a	-0.61272335	
MAN1C1	n/a	-0.6127331	
CELF6	n/a	-0.61289376	
LONRF3	n/a	-0.6129243	
SLC7A6	n/a	-0.61320686	
C9orf102	n/a	-0.61334187	
LYSMD4	n/a	-0.61334956	
IL10RA	n/a	-0.61336696	
LBP	n/a	-0.61374843	
MOGAT1	n/a	-0.6137631	
ZNF727	n/a	-0.613834	
CPT1B	n/a	-0.6139124	
SETD2	n/a	-0.6139662	
ABCG2	n/a	-0.61415166	
TYW3	n/a	-0.61428183	
TAF8	n/a	-0.61429775	
KRT14	n/a	-0.6143181	
ADRB3	n/a	-0.6143365	
CSRNP3	n/a	-0.6149735	
EIF4A2	n/a	-0.6150264	
KLF13	n/a	-0.61582696	
FAM71F2	n/a	-0.6158286	
HADHA	n/a	-0.6159428	
CYP2A7	n/a	-0.616029	
CSAD	n/a	-0.61612993	
RYR2	n/a	-0.61652166	
C13orf39	n/a	-0.61692184	
C19orf35	n/a	-0.6169266	
NEU3	n/a	-0.6169377	
PGD	n/a	-0.6169813	
HBM	n/a	-0.61709553	
IQGAP2	n/a	-0.6171222	
DPP4	n/a	-0.6172993	
ZFPM2	n/a	-0.61734617	
HGSNAT	n/a	-0.6181065	
PPP2R3C	n/a	-0.6182119	
WFDC6	n/a	-0.6182319	
KCTD2	n/a	-0.61823446	
HOXD9	n/a	-0.6183326	
PCDHB11	n/a	-0.61833435	
TGFB1I1	n/a	-0.6183362	
DCHS1	n/a	-0.6185782	
HIVEP2	n/a	-0.6187285	
ZP1	n/a	-0.61874664	
TTC38	n/a	-0.61892235	
PIK3C2A	n/a	-0.6189245	
TREH	n/a	-0.61917144	
C15orf2	n/a	-0.6191775	
MANEA	n/a	-0.6191986	
FAM166B	n/a	-0.619378	
HAPLN2	n/a	-0.6194119	
AASDH	n/a	-0.61945677	
FLJ33630	n/a	-0.6195049	
ZNF608	n/a	-0.61961323	
FAM164A	n/a	-0.620024	
SCARNA9	n/a	-0.6203065	
SLC1A7	n/a	-0.62056154	
WDR86	n/a	-0.62058985	
RC3H2	n/a	-0.62095267	
CA3	n/a	-0.6210121	
EPS15	n/a	-0.6214317	
CNTNAP1	n/a	-0.62144506	
HSPG2	n/a	-0.6215364	
GRASP	n/a	-0.62157434	
C6orf174	n/a	-0.62189937	
RAB11B	n/a	-0.62196165	
RENBP	n/a	-0.6219972	
PRSS35	n/a	-0.62222093	
SHISA6	n/a	-0.62264955	
ZFYVE9	n/a	-0.6232525	
GRM7	n/a	-0.62369007	
HHIP	n/a	-0.6236967	
PGRMC2	n/a	-0.6238401	
C4orf3	n/a	-0.6239575	
OSBPL9	n/a	-0.6240167	
TBX4	n/a	-0.624027	
MAML3	n/a	-0.6243344	
AKR1C4	n/a	-0.6243629	
STAMBPL1	n/a	-0.62436664	
FABP9	n/a	-0.62442267	
OSR1	n/a	-0.6247126	
PCK2	n/a	-0.62472516	
LOC100190938	n/a	-0.6248683	
CAMK2D	n/a	-0.6248687	
BCHE	n/a	-0.6248744	
FBXL7	n/a	-0.62492126	
RNF170	n/a	-0.6253773	
TUBGCP6	n/a	-0.6254453	
MCEE	n/a	-0.6255375	
MRPL54	n/a	-0.62560433	
SPOCK3	n/a	-0.62562114	
NTN3	n/a	-0.6257341	
BRMS1L	n/a	-0.62651724	
UNKL	n/a	-0.626562	
RAI2	n/a	-0.6266752	
PTX3	n/a	-0.6269054	
METTL14	n/a	-0.62697375	
CYP2C18	n/a	-0.6269817	
RBM20	n/a	-0.6270555	
BLVRA	n/a	-0.62706673	
LOC285780	n/a	-0.62758815	
VENTX	n/a	-0.62770265	
FAM19A2	n/a	-0.6278569	
CLCA4	n/a	-0.62794036	
HTR2A	n/a	-0.62805283	
CD63	n/a	-0.62868506	
MAP3K5	n/a	-0.62882394	
TRPC1	n/a	-0.62887716	
NMNAT2	n/a	-0.6291655	
JAZF1	n/a	-0.6293113	
C17orf76	n/a	-0.6293826	
DFNA5	n/a	-0.62989146	
TTC15	n/a	-0.63042957	
DKFZP434L187	n/a	-0.6304525	
MYL5	n/a	-0.63047326	
CATSPER2P1	n/a	-0.6305409	
RS1	n/a	-0.63072616	
GLG1	n/a	-0.63074917	
SPRR2F	n/a	-0.63079745	
MPPED1	n/a	-0.630849	
DNM1	n/a	-0.6313501	
FBN1	n/a	-0.6313962	
PLEK	n/a	-0.6314728	
ACE2	n/a	-0.6317122	
PIGK	n/a	-0.6317513	
PPP2R5A	n/a	-0.6318127	
ADAM20	n/a	-0.6318579	
MS4A6A	n/a	-0.6323285	
STAM2	n/a	-0.6325064	
RAB30	n/a	-0.63285613	
TTC39C	n/a	-0.63289577	
LTBP2	n/a	-0.63305897	
DNAJC25	n/a	-0.63313234	
CYP3A7	n/a	-0.63316745	
SP100	n/a	-0.6332195	
ABHD13	n/a	-0.6332433	
APLP2	n/a	-0.63329357	
HLX	n/a	-0.6333107	
C14orf19	n/a	-0.63339216	
INPP5D	n/a	-0.63355684	
LOC285074	n/a	-0.6335998	
RCVRN	n/a	-0.63367665	
OXA1L	n/a	-0.63368577	
CYP1A1	n/a	-0.63389707	
MRPL10	n/a	-0.6339236	
TMEM20	n/a	-0.63392913	
SCAI	n/a	-0.634138	
LOC100286844	n/a	-0.6341864	
ZNF302	n/a	-0.6343213	
PCDHA6	n/a	-0.6343267	
KCNIP4	n/a	-0.6344014	
GPRASP2	n/a	-0.63444126	
BMP4	n/a	-0.6344604	
FAM7A2	n/a	-0.6344666	
PDE3A	n/a	-0.6350365	
FOSB	n/a	-0.63511896	
MLLT3	n/a	-0.6351227	
ALG9	n/a	-0.6352581	
ASS1	n/a	-0.63545144	
ALDH6A1	n/a	-0.63548577	
COG1	n/a	-0.63549495	
GPR6	n/a	-0.63563347	
PCDHGA11	n/a	-0.63565314	
RAPGEF4	n/a	-0.6357065	
SLC24A4	n/a	-0.63584054	
CABLES1	n/a	-0.6362007	
PEX14	n/a	-0.6364106	
HPS4	n/a	-0.63641614	
TMEM50B	n/a	-0.63660496	
ASGR2	n/a	-0.6367112	
NBPF7	n/a	-0.6367803	
STAT4	n/a	-0.6368163	
SRR	n/a	-0.6369239	
GNG10	n/a	-0.6369857	
PHKA2	n/a	-0.6370686	
RGS17	n/a	-0.6374475	
TRIM66	n/a	-0.6376347	
ASAH1	n/a	-0.63777953	
MBD5	n/a	-0.63820654	
KLF7	n/a	-0.6384413	
AHR	n/a	-0.63851035	
ZNF397OS	n/a	-0.63891464	
HSD11B1	n/a	-0.6392808	
PAPSS2	n/a	-0.63944876	
UTS2D	n/a	-0.6396192	
HOXD1	n/a	-0.639864	
ALDOB	n/a	-0.63997775	
KIAA1012	n/a	-0.64001375	
GRK4	n/a	-0.64060587	
RBPJ	n/a	-0.64075315	
ARHGEF4	n/a	-0.6409124	
KIRREL	n/a	-0.64105046	
NPY6R	n/a	-0.64123756	
CEP110	n/a	-0.64128244	
BTN3A3	n/a	-0.64176524	
FRMD3	n/a	-0.64206094	
ZNF582	n/a	-0.64242125	
ADAD2	n/a	-0.64249027	
KLHL28	n/a	-0.6425709	
PCDHGC3	n/a	-0.6429656	
FUCA1	n/a	-0.6435418	
TAGLN	n/a	-0.64392334	
ARRDC4	n/a	-0.64406157	
TMEM135	n/a	-0.6442012	
C9orf21	n/a	-0.64422524	
FCHSD2	n/a	-0.6442478	
GYS2	n/a	-0.6443565	
PNRC1	n/a	-0.64459753	
MAT2B	n/a	-0.64471996	
TIMP3	n/a	-0.644842	
JAM3	n/a	-0.64494616	
EFHB	n/a	-0.6451479	
COPS4	n/a	-0.6454709	
MEF2B	n/a	-0.64624035	
SOHLH2	n/a	-0.6468474	
CARD10	n/a	-0.6470952	
CLSTN2	n/a	-0.6471942	
CMTM5	n/a	-0.64765865	
TOX4	n/a	-0.64769566	
MRGPRE	n/a	-0.6477635	
BMP3	n/a	-0.64794004	
OXCT1	n/a	-0.6480887	
PAFAH1B2	n/a	-0.6483041	
LETMD1	n/a	-0.6484061	
ILK	n/a	-0.6487758	
MAF	n/a	-0.6488661	
SNX1	n/a	-0.64900863	
CLDND2	n/a	-0.64921594	
FAM193B	n/a	-0.6492318	
HIBADH	n/a	-0.64943355	
RFC1	n/a	-0.64945906	
IL13	n/a	-0.64958465	
TNRC6B	n/a	-0.6496874	
EYA4	n/a	-0.65026194	
ADAMTS3	n/a	-0.65038097	
ST3GAL5	n/a	-0.65046	
KLHL10	n/a	-0.65066147	
ZNF391	n/a	-0.65086704	
PRKG2	n/a	-0.6512676	
SPRR2B	n/a	-0.65147656	
CDH18	n/a	-0.6520079	
ZNF280D	n/a	-0.65205824	
STK40	n/a	-0.65232235	
CHD9	n/a	-0.652774	
RASL10A	n/a	-0.65337443	
FAM55B	n/a	-0.65358204	
ZNF471	n/a	-0.6537189	
ABCG8	n/a	-0.65379536	
LRCH3	n/a	-0.6539186	
PHACTR2	n/a	-0.6541684	
TMEM129	n/a	-0.654219	
ANKRD13C	n/a	-0.6542952	
FAM63B	n/a	-0.65451384	
SLC4A1	n/a	-0.6547763	
CWC25	n/a	-0.6552335	
TINF2	n/a	-0.65525925	
CHGB	n/a	-0.65529007	
MUCL1	n/a	-0.6553844	
NRP1	n/a	-0.65576744	
C1QC	n/a	-0.6561378	
CPVL	n/a	-0.6561464	
KCNS2	n/a	-0.65627027	
BTBD7	n/a	-0.6566755	
GPRC5B	n/a	-0.65727	
ITPK1	n/a	-0.65736836	
PHYHD1	n/a	-0.65746814	
FAM47E	n/a	-0.65749806	
SYT2	n/a	-0.657577	
RGS7BP	n/a	-0.6580933	
CAB39	n/a	-0.65818125	
RRN3P3	n/a	-0.6582632	
LIN7C	n/a	-0.65866524	
CBX6	n/a	-0.6587551	
C2orf89	n/a	-0.6588213	
TM7SF2	n/a	-0.65909785	
SPTAN1	n/a	-0.65917057	
SLC9A6	n/a	-0.6600491	
LNX1	n/a	-0.6601943	
TMUB2	n/a	-0.6604481	
AKR1CL1	n/a	-0.66049355	
FOXN2	n/a	-0.660696	
CD163	n/a	-0.6607337	
KCNJ8	n/a	-0.6607649	
DGAT1	n/a	-0.66096735	
SLAIN2	n/a	-0.66125536	
ZNF330	n/a	-0.6612608	
C13orf31	n/a	-0.6614476	
CD163L1	n/a	-0.66189814	
SLC36A2	n/a	-0.662387	
NOVA2	n/a	-0.6624545	
C5orf62	n/a	-0.66255176	
PDP2	n/a	-0.6626793	
HOXA6	n/a	-0.66321814	
NUMB	n/a	-0.6633337	
RGPD3	n/a	-0.6635038	
CD99L2	n/a	-0.6635315	
RXRA	n/a	-0.66363204	
GNAI2	n/a	-0.6638274	
CRTC1	n/a	-0.6639064	
BBS9	n/a	-0.66407937	
TCF4	n/a	-0.66412085	
ZNF615	n/a	-0.66421527	
ATP9B	n/a	-0.6643111	
BMP2K	n/a	-0.6645812	
PPP1R1B	n/a	-0.6647319	
TSHB	n/a	-0.66477174	
VSIG2	n/a	-0.6648246	
CYTH4	n/a	-0.6649175	
DDX3X	n/a	-0.6650051	
TBXAS1	n/a	-0.66503793	
MEGF9	n/a	-0.66521335	
CALCRL	n/a	-0.66531736	
LFNG	n/a	-0.6654099	
OSTF1	n/a	-0.66549194	
WDR11	n/a	-0.6655924	
KLK11	n/a	-0.66566175	
ZFYVE26	n/a	-0.66571033	
STRADB	n/a	-0.6658361	
SPRY2	n/a	-0.6660583	
CARNS1	n/a	-0.66658765	
ATP10D	n/a	-0.66667265	
TMEM35	n/a	-0.666899	
LYPD2	n/a	-0.6669345	
CYP1A2	n/a	-0.66706634	
VPS4B	n/a	-0.66710144	
AADACL3	n/a	-0.66712904	
CREB1	n/a	-0.6672455	
TMEM163	n/a	-0.6675357	
INTU	n/a	-0.66758054	
ACBD4	n/a	-0.66770226	
ANXA2P2	n/a	-0.66776824	
SLED1	n/a	-0.66806996	
HYI	n/a	-0.66827554	
KIAA1328	n/a	-0.6683421	
RGPD6	n/a	-0.6684314	
CSPG4	n/a	-0.66848344	
PDCL	n/a	-0.6686749	
PDK2	n/a	-0.66932493	
SLC25A26	n/a	-0.6695041	
SNTB2	n/a	-0.66954315	
CBR4	n/a	-0.6695742	
MXI1	n/a	-0.669667	
MRPS25	n/a	-0.66967213	
LPCAT4	n/a	-0.6699725	
CLDN19	n/a	-0.66998595	
MAP1LC3B	n/a	-0.6702104	
RNF214	n/a	-0.670629	
UNC45B	n/a	-0.6706684	
LOC654342	n/a	-0.67096245	
WSCD1	n/a	-0.6709845	
ANKRD34C	n/a	-0.6725233	
PROCR	n/a	-0.6726885	
DCD	n/a	-0.6727695	
LTC4S	n/a	-0.67322516	
MFSD8	n/a	-0.6732314	
ARL6IP5	n/a	-0.6733682	
HPS5	n/a	-0.67343235	
RREB1	n/a	-0.67396927	
YPEL5	n/a	-0.6743509	
LOC283174	n/a	-0.6747356	
CCDC82	n/a	-0.6749391	
FGFBP1	n/a	-0.67514795	
FBXL12	n/a	-0.6754477	
ANXA6	n/a	-0.675599	
FAM95B1	n/a	-0.67570424	
LOC100130933	n/a	-0.67588097	
WBP4	n/a	-0.6760023	
CDK5RAP2	n/a	-0.6762358	
C2CD4B	n/a	-0.67674744	
psiTPTE22	n/a	-0.6768554	
YPEL4	n/a	-0.6769997	
SULT1C4	n/a	-0.67732215	
ZDHHC2	n/a	-0.677472	
ATP5A1	n/a	-0.67770696	
CTBS	n/a	-0.67774934	
CHST3	n/a	-0.6779662	
SULT1C2	n/a	-0.6781701	
GVIN1	n/a	-0.6782062	
C17orf88	n/a	-0.67831236	
C12orf40	n/a	-0.678863	
KCTD14	n/a	-0.67889696	
MOBKL2B	n/a	-0.67901546	
SLC6A16	n/a	-0.67910385	
INPP5A	n/a	-0.679143	
SYNJ1	n/a	-0.679146	
SPTLC2	n/a	-0.67926496	
ZFYVE20	n/a	-0.67928475	
LILRA1	n/a	-0.67928886	
CDKN2C	n/a	-0.67954266	
GFPT2	n/a	-0.6796285	
LRFN5	n/a	-0.67977697	
EPDR1	n/a	-0.6798239	
H6PD	n/a	-0.6799892	
SATB1	n/a	-0.6800294	
PPWD1	n/a	-0.6803799	
SCN2B	n/a	-0.6804564	
SPRR2E	n/a	-0.68052673	
LIMS1	n/a	-0.68066084	
NIN	n/a	-0.68068826	
ANG	n/a	-0.6808546	
CCDC48	n/a	-0.6809568	
IRS1	n/a	-0.68157893	
DSE	n/a	-0.68161106	
SLC25A23	n/a	-0.6817091	
DDO	n/a	-0.6818807	
MSTN	n/a	-0.6820679	
EYA1	n/a	-0.6821645	
SMAD6	n/a	-0.6822935	
BOD1L	n/a	-0.68260646	
PCMTD2	n/a	-0.6827211	
UQCR11	n/a	-0.6827596	
ARMCX1	n/a	-0.68293965	
BMS1P4	n/a	-0.6831208	
ZBTB43	n/a	-0.68330544	
KIAA1462	n/a	-0.68365794	
COL14A1	n/a	-0.6839623	
TIMD4	n/a	-0.6843176	
CUL5	n/a	-0.6843615	
C6orf120	n/a	-0.6849073	
ARHGAP36	n/a	-0.6851134	
SAA4	n/a	-0.6852339	
PIRT	n/a	-0.6854019	
STYX	n/a	-0.68544954	
LOC154822	n/a	-0.68573767	
ESR2	n/a	-0.6858523	
CEACAM3	n/a	-0.6858599	
MKL2	n/a	-0.6863409	
FAM179B	n/a	-0.68645453	
BCAR3	n/a	-0.68659127	
ADCY3	n/a	-0.686722	
LOC100129387	n/a	-0.6868665	
PDLIM3	n/a	-0.68738204	
NOV	n/a	-0.6873963	
NFE2L2	n/a	-0.68755955	
SLITRK2	n/a	-0.6875878	
DHRS1	n/a	-0.68767583	
SHMT1	n/a	-0.6877608	
MS4A6E	n/a	-0.68795246	
BCL2	n/a	-0.68844384	
OLFML3	n/a	-0.68854773	
SDHAP2	n/a	-0.68873173	
CRH	n/a	-0.68873864	
EPHX2	n/a	-0.68889374	
IGF2	n/a	-0.68930113	
KDSR	n/a	-0.6894982	
HERC1	n/a	-0.6900607	
C9orf72	n/a	-0.69020045	
PAPPA2	n/a	-0.6904769	
PTGER2	n/a	-0.6906086	
SEMA3D	n/a	-0.6906607	
SLC10A6	n/a	-0.6907052	
LOC100009676	n/a	-0.69073427	
ULK2	n/a	-0.69099	
GPC5	n/a	-0.690998	
PRKCE	n/a	-0.691089	
DHRS4L2	n/a	-0.69114715	
MCF2L	n/a	-0.6912058	
KIAA0368	n/a	-0.69132996	
PLEKHO2	n/a	-0.6913868	
C1orf185	n/a	-0.691475	
MAP2K5	n/a	-0.6916318	
FAM161B	n/a	-0.6917016	
MDFIC	n/a	-0.69182855	
ZNF503	n/a	-0.69185334	
COL17A1	n/a	-0.6918948	
SMOC2	n/a	-0.6922652	
PIK3CA	n/a	-0.69280475	
TFE3	n/a	-0.69293076	
MAN1A1	n/a	-0.6930272	
PACS2	n/a	-0.6931161	
TRPM1	n/a	-0.6942169	
ZNF225	n/a	-0.69425744	
ZBTB44	n/a	-0.69458765	
CLK1	n/a	-0.69459736	
SEL1L	n/a	-0.69468224	
DRD2	n/a	-0.69479585	
HNRPDL	n/a	-0.6948151	
LOC221442	n/a	-0.6948318	
TXNDC16	n/a	-0.69491196	
FAM149B1	n/a	-0.6949304	
LRRK2	n/a	-0.69495517	
RNASE1	n/a	-0.69534886	
ZNF208	n/a	-0.69567376	
GAB1	n/a	-0.6960224	
NCAM1	n/a	-0.6960792	
TSGA10	n/a	-0.69636285	
RFTN2	n/a	-0.6965182	
ACVR1	n/a	-0.6965406	
NKTR	n/a	-0.6967518	
FAM26D	n/a	-0.69680595	
PKD1L2	n/a	-0.69690716	
PRHOXNB	n/a	-0.69712657	
RNASE7	n/a	-0.6975822	
C6orf201	n/a	-0.69810414	
PMP22	n/a	-0.6983682	
GPR20	n/a	-0.6986041	
CCDC126	n/a	-0.6991234	
LOXHD1	n/a	-0.69918513	
C11orf87	n/a	-0.6992463	
AGFG1	n/a	-0.69963336	
LOC100130691	n/a	-0.6997183	
PDZD9	n/a	-0.699731	
NMNAT1	n/a	-0.70058656	
C1QB	n/a	-0.7011051	
STAT5A	n/a	-0.70136595	
C9orf153	n/a	-0.70136666	
SNX33	n/a	-0.7015049	
STK32B	n/a	-0.7015631	
SNX21	n/a	-0.70159096	
ZFY	n/a	-0.70159787	
PRR5	n/a	-0.70165265	
B3GALT2	n/a	-0.7020262	
P2RX1	n/a	-0.70252043	
CAP2	n/a	-0.7027065	
HECTD1	n/a	-0.70276415	
C22orf39	n/a	-0.70287055	
FXYD2	n/a	-0.70305073	
ZNF114	n/a	-0.7032206	
PBOV1	n/a	-0.70353436	
CDH10	n/a	-0.7036232	
LAMA4	n/a	-0.70365864	
ENTPD5	n/a	-0.7037714	
C13orf36	n/a	-0.7038376	
ANUBL1	n/a	-0.7045487	
ZNF585B	n/a	-0.70455444	
IL1RAPL1	n/a	-0.70468736	
G6PC2	n/a	-0.70485115	
ABHD5	n/a	-0.705118	
RRAGD	n/a	-0.7053285	
PEMT	n/a	-0.705455	
CRYL1	n/a	-0.70545745	
GADL1	n/a	-0.7057435	
IRX6	n/a	-0.7057563	
RP1L1	n/a	-0.706028	
C9orf144B	n/a	-0.706102	
ETS2	n/a	-0.7061537	
SLCO1C1	n/a	-0.70618236	
KRT27	n/a	-0.7068336	
SORCS1	n/a	-0.7069693	
11-Mar	n/a	-0.70746905	
NBEAL1	n/a	-0.7079809	
DNHD1	n/a	-0.7080015	
CRYZL1	n/a	-0.70802134	
SLC1A3	n/a	-0.708146	
LGI1	n/a	-0.70824546	
GJC2	n/a	-0.7084892	
ALAS2	n/a	-0.7086038	
IRS2	n/a	-0.7086146	
ACAD11	n/a	-0.7092007	
KLRC1	n/a	-0.7093225	
MPP5	n/a	-0.7093991	
ZDHHC7	n/a	-0.7094964	
SPATA6	n/a	-0.70955306	
FGG	n/a	-0.7095762	
LIAS	n/a	-0.7097826	
NEURL1B	n/a	-0.71018326	
FCER2	n/a	-0.71026796	
LAMA3	n/a	-0.7104851	
PENK	n/a	-0.710515	
LYST	n/a	-0.7108861	
TMEM132B	n/a	-0.7109303	
DNAH6	n/a	-0.71105456	
ENDOU	n/a	-0.71107197	
ZSWIM6	n/a	-0.7112322	
LOC153684	n/a	-0.71150726	
PPP1R16B	n/a	-0.7115761	
STOX1	n/a	-0.7116056	
ZEB1	n/a	-0.71170926	
AFAP1L2	n/a	-0.71185	
LYRM5	n/a	-0.7119188	
ZNF835	n/a	-0.7121678	
HBP1	n/a	-0.71222913	
HOXC8	n/a	-0.7126997	
GALT	n/a	-0.7129283	
ARHGEF3	n/a	-0.713269	
FAM151A	n/a	-0.71328217	
LOC285205	n/a	-0.71350765	
PCDHGA5	n/a	-0.7136263	
PPM1A	n/a	-0.71373844	
TKTL2	n/a	-0.71420187	
SORBS2	n/a	-0.7142988	
LRRC32	n/a	-0.7143211	
HTR4	n/a	-0.71465343	
SLC13A5	n/a	-0.71477926	
RPL36AL	n/a	-0.71481353	
TNRC6C	n/a	-0.71503353	
CCNG1	n/a	-0.71508974	
LOC400027	n/a	-0.7152321	
GAP43	n/a	-0.715625	
PQLC3	n/a	-0.71568286	
LRIG3	n/a	-0.71571594	
ARHGAP42	n/a	-0.7157225	
DEFA1B	n/a	-0.7157984	
NLRP3	n/a	-0.71652085	
PTCH2	n/a	-0.71679753	
ATE1	n/a	-0.71702325	
SLC31A2	n/a	-0.71728504	
DLEC1	n/a	-0.7175084	
HORMAD2	n/a	-0.7175524	
FKBP1B	n/a	-0.7183687	
NOD1	n/a	-0.71893406	
THTPA	n/a	-0.719323	
SUN2	n/a	-0.71958554	
C10orf72	n/a	-0.7196074	
RNMTL1	n/a	-0.7202015	
KLHL26	n/a	-0.7204141	
EFCAB2	n/a	-0.72110116	
NOS3	n/a	-0.7211251	
ITGA9	n/a	-0.7212558	
GPT	n/a	-0.7213419	
ITPKB	n/a	-0.7213926	
NDUFS7	n/a	-0.72151476	
FCN2	n/a	-0.72167295	
ZNF846	n/a	-0.72175264	
LOC728989	n/a	-0.7222796	
ABTB1	n/a	-0.72249657	
