Normal-1	Normal-2	Normal-3	Normal-4	Normal-5	Tumour-1	Tumour-2	Tumour-3	Tumour-4	Tumour-5
HOXB6	235.739756967462	170.926610596849	381.242878268059	58.4310682899987	324.519693609586	95.4117375322493	46.9569024332497	93.0290965169801	33.94540213605	171.546350349477
HOXB7	786.192089486485	546.965153909915	672.191390630525	90.1714016820968	892.154140736861	166.128672409093	177.699650384651	269.237149919731	129.416845643691	216.055673683396
HOXB8	147.337348104664	69.7950326603798	322.161379589091	7.93508334802452	273.91662274165	14.5923833872852	17.4937479653283	15.3224394263261	15.5583093123563	23.1819392364158
HOXB9	28.2887708360954	28.4877684328081	35.6718482589997	13.7060530556787	22.0013351599719	12.3474013277029	41.4325609705144	96.31247639405	39.6029691587251	51.0002663201148
HOXC4	248.705443600672	243.570420100509	177.244496036905	245.98758378876	180.41094831177	526.448292972058	83.7858455181513	90.8401765989335	502.109073262407	313.419818476342
HOXC5	154.409540813687	106.82913162303	84.7206396151242	56.9883258630852	143.008678539817	60.6145156087231	56.1641382044751	27.3614989755824	96.1786393854751	56.5639317368546
HOXC6	678.93050006629	481.443286514457	883.992989668335	381.605371918634	908.65514210684	791.356176002774	228.33944712639	285.65404930508	705.781486078707	558.221096812893
HOXC8	683.645295205639	431.589691757043	706.748493631431	81.5149471206155	826.150135256946	392.871860426909	129.822024374278	234.214431230985	261.662474798719	308.783430629059
HOXC9	400.757586844685	291.999626436283	374.554406719496	224.346447385057	522.531710049333	237.968098315728	208.083528429695	280.181749509964	453.312557691835	212.346563405569
HOXC10	265.207226588394	866.028160357366	42.3603198075621	1784.67238209206	423.525701829459	5176.92862939687	1684.00342255713	1230.17299394218	4055.06116350231	1938.01012016436
HOXC11	12.9656866332104	79.7657516118626	0	238.773871654192	11.000667579986	271.642829209463	389.466073122835	296.598648895313	218.523526250822	129.818859723929
HOXC12	0	1.4243884216404	0	9.37782577493807	0	3.36747308937351	3.68289430849017	52.5340780331182	1.41439175566875	0.927277569456634
HOXC13	41.2544574693058	216.507040089341	0	281.334773248142	59.4036049319242	923.810117518132	2011.78101601275	1138.23835738423	524.032145475273	242.019445628181
HOXD1	56.5775416721908	129.619346369277	51.278281872312	12.2633106287652	105.606408767865	41.5321681022732	21.1766422738185	28.4559589346057	23.3374639685344	51.0002663201148
HOXD3	82.5089149386116	128.194957947636	229.63752316731	28.1334773248142	129.807877443834	26.939784714988	15.6523008110832	29.550418893629	45.2605361814001	31.5274373615255
HOXD4	64.828433166052	102.555966358109	172.78551500453	23.0838788306168	105.606408767865	25.8172936851969	12.8901300797156	22.9836591394892	45.9677320592344	14.8364411113061
HOXD8	987.749581693665	945.793911969228	1351.07125280961	207.754909475551	1048.36362037266	1119.1235567018	268.851284519782	105.068156066236	1764.45371519677	344.019978268411
HOXD9	376.004912363101	846.0867224544	241.899721006341	191.163371566045	390.523699089502	143.67885181327	153.760837379465	87.5567967218637	159.826268390569	368.129195074284
HOXD10	123.763372407917	178.048552705051	27.8686314523435	43.2822728074065	56.1034046579284	43.7771501618556	100.358869906357	12.0390595492563	36.0669897695532	279.110548406447
HOXD11	9.42959027869847	25.6389915895273	15.6064336133124	2.8854848538271	2.20013351599719	1.12249102979117	14.7315772339607	4.37783983609318	14.1439175566875	43.5820457644618
HOXD13	4.71479513934923	18.5170494813253	8.91796206474991	1.44274242691355	0	10.1024192681205	13.8108536568381	1.0944599590233	11.31513404535	31.5274373615255
HP	294.674696209327	1086.80836571163	853.894867699804	12.9846818422219	946.057411878793	52.7570784001849	985.17422752112	2.18891991804659	0.707195877834376	0.927277569456634
HPCAL1	1466.30128833761	1799.00257653183	1119.20423912611	1624.52797270466	1331.0807771783	1727.51369484861	1278.88504862321	1939.38304738928	1074.23053843042	2107.70191537493
HPD	53.0414453176789	139.59006532076	7.80321680665618	3422.18503663894	27.5016689499649	1.12249102979117	0	1.0944599590233	0.707195877834376	1.85455513891327
HPGD	332.393057324121	675.160111857552	401.308292913746	45729.1639634519	764.546396809024	83.0643362045465	99.4381463292346	32.8337987706989	141.439175566875	2014.04688085981
HPN	152.052143244013	1048.34987832734	51.278281872312	2045.08739014996	94.6057411878793	3764.83491391958	4.60361788561271	3351.23639452933	2318.18808754108	411.711240838745
HPR	1.17869878483731	153.833949537164	2.22949051618748	0.721371213456775	13.2008010959832	3.36747308937351	1.84144715424508	0	0.707195877834376	0
HPRT1	874.594498349283	1083.95958886835	525.045016562151	934.89709263998	728.244193795071	1862.21261842355	7029.72451133061	2648.59310083638	1510.57039505423	3310.38092296018
HPS1	3210.77548989683	3512.54184776524	2819.19075771907	3182.68979377129	2906.37637463229	3522.37685148469	3238.18482073998	2081.66284206231	3545.17293558373	2242.15716294614
HPX	31.8248671906073	357.521493831742	21.180159903781	929.126122932326	44.0026703199438	585.94031755099	7.36578861698034	35.0227186887455	53.0396908375782	136.309802710125
HRAS	955.924714503057	685.130830809034	367.865935170934	916.141441090104	776.647131147009	1747.71853338485	391.30752027708	1867.14869009374	918.647445306854	914.295683484241
ERAS	0	2.84877684328081	1.11474525809374	0.721371213456775	4.40026703199438	3.36747308937351	2.76217073136763	4.37783983609318	0.707195877834376	1.85455513891327
AGFG1	8803.70122394986	5369.94434958432	8696.12775838926	4823.087933172	5869.95622068051	4374.34754309618	5342.03819446499	5841.13280130733	2756.6495317984	4495.44165672576
AGFG2	957.103413287895	1140.93512573396	1150.41710635274	1056.80882771417	837.150802836932	944.014956054373	583.738747895692	604.141897380859	1127.97742514583	984.768778762945
HRH1	1779.83516510434	999.920671991564	873.960282345492	210.640394329378	1519.19219279606	390.626878367327	252.278260131577	623.842176643279	388.957732808907	1082.13292355589
HRC	200.378793422342	133.892511634198	139.343157261717	53.3814697958013	218.913284841721	37.0422039831086	6.44506503985779	9.85013963120966	70.0123919056032	114.982418612623
HRG	0	0	0	0	0	0	10.127959348348	0	0	0.927277569456634
HRH2	149.694745674338	64.0974789738182	55.737262904687	25.9693636844439	45.1027370779424	198.680912273037	39.5911138162693	63.4786776233512	6.36476290050938	35.2365476393521
PRMT2	3207.23939354232	5002.4521368011	4665.2089051223	4179.62481076855	4932.69934286571	2862.35212596748	4360.54686125236	8299.28986927365	4291.26458669899	2938.54261760807
PRMT1	3011.57539525932	3657.82946677256	2208.3103562837	3348.60517286635	2615.95875052066	4219.443780985	12357.0311285616	19508.7487695902	3942.61701892665	1923.17367905306
HES1	3698.75678681947	3580.91249200398	768.059482826586	2943.19455090364	1035.16281927668	2047.42363833909	3224.37396708314	1820.08691185574	2983.65940858323	2751.23254857783
HSBP1	4687.68506729798	5677.61224865865	2985.28780117503	5264.56711580754	3755.62791180721	2927.45660569537	12614.8337301559	4996.20971294135	6655.42040629931	13635.6166588598
HSD3B1	0	11.3951073731232	2.22949051618748	124.797219928022	0	0	1.84144715424508	0	0	0
HSD3B2	14.1443854180477	170.926610596849	4.45898103237496	8865.65221338376	13.2008010959832	23.5723116256145	2.76217073136763	1.0944599590233	2.12158763350313	6.49094298619644
HSD11B1	6392.08351017273	1072.56448149522	571.864317402088	46.8891288746904	806.348933612971	113.371594008908	150.998666648097	41.5894784428852	57.2828661045845	25.9637719447857
HSD11B2	71.9006258750758	293.424014857923	89.1796206474991	286.38437174234	297.018024659621	726.251696274886	720.92656088695	1072.57075984283	161.240660146238	178.96457090513
HSD17B1	345.358743957331	210.80948640278	166.097043455967	185.392401858391	291.517690869628	80.8193541449641	277.137796713885	1210.47271467976	80.6203300731189	3564.4549769913
HSD17B3	2.35739756967462	11.3951073731232	5.5737262904687	1.44274242691355	3.30020027399579	4.48996411916467	1.84144715424508	7.66121971316307	0.707195877834376	0.927277569456634
HSD17B2	86.0450112931235	535.570046536792	1.11474525809374	832.462380329118	50.6030708679354	12.3474013277029	445.63021132731	18.605819303396	445.533403035657	265.201384864597
HSD17B4	8115.34113360487	6958.13743971338	11875.3812344726	7256.99440737515	11205.2799969737	5559.69807055566	3587.13905646942	2596.05902280326	7501.93387206706	7137.25545210771
HSF1	2762.86995165865	2888.65971908674	2973.025603336	2320.65119369044	3152.79132842398	4918.7556925449	1939.04385342007	6517.50905598373	4289.85019494332	2611.21363558988
HSF2	867.522305640259	897.364705633455	935.271271540647	872.859168282697	973.559080828757	644.309851100131	1543.13271525738	618.369876848162	774.379486228642	939.33217785957
HSF4	246.348046030998	284.877684328081	266.424116684404	218.575477677403	304.718491965611	84.1868272343376	80.1029512096612	270.331609878754	160.533464268403	125.182471876646
DNAJB2	4553.31340582652	3159.29351919842	2342.07978725495	4533.81807657583	3643.42110249135	6847.19528172613	904.150552734336	9421.11132727253	3708.53518336347	3797.20164692491
DNAJA1	8869.70835590075	7346.99547882121	5106.64802732742	8198.38384093625	6313.28312415394	7786.72027366134	18635.4452009603	8577.28269886557	9751.52395945821	12146.4088823124
HSPA1A	25358.5256569899	13392.0999402631	5817.85550199123	20236.6266511029	59915.1359743935	55130.0244371635	2117.66422738185	45432.127359016	14998.9173729893	81666.2628196152
HSPA1B	3903.85037538117	2877.26461171362	1412.38224200477	3197.11721804043	14102.855837542	8248.06408690551	3982.12947105499	7115.08419361045	2538.12600554758	13569.7799514284
HSPA1L	136.729059041128	128.194957947636	183.932967585467	126.239962354936	180.41094831177	175.108600647422	181.382544693141	98.5013963120966	130.124041521525	1086.76931140317
HSPA2	1095.01117111386	1526.94438799851	478.225715722214	4060.59856054818	718.343592973083	964.219794590614	319.491081261522	1620.8951993135	8347.74014195697	1015.36893855501
HSPA4	5202.77643627188	5076.5203347264	3892.69044126334	8261.14313650698	5515.73472460496	9656.79032929342	11033.0306246594	5969.18461651305	5787.69106419653	15451.2261398559
HSPA5	25785.214617101	29568.8792448332	18016.512861311	39518.157815589	20679.0549168576	37062.4088216448	28538.7479964903	64731.8342764328	26386.8925937562	33203.9552071031
HSPA6	361.860526945054	497.111559152501	169.441279230248	107.484310805059	440.026703199438	212.150804630531	96.6759755978669	919.346365579568	287.828722278591	678.767180842256
HSPA7	337.10785246347	465.775013876412	260.850390393935	149.323841185552	350.921295801552	71.8394259066348	77.3407804782935	45.9673182789784	202.258021060632	233.673947503072
HSPA8	57099.7052338737	49655.6047668061	32936.2633956376	63696.3567770197	44968.5289334666	107838.835723067	54451.5923510271	97334.7019957778	45772.5459969521	145585.3602374
HSPA9	12187.7454352178	13202.6562801849	15784.7928546073	18589.0147995676	14652.8892165413	16908.0823817444	13672.7451202698	12367.3975369632	13343.371822979	37779.1427348022
HSPB1	10311.2569697568	10429.372023251	5954.96916873676	12896.6745541802	9117.35329029236	20937.8251786947	19461.3342496392	23368.9090450654	15117.7262804655	24429.127567335
HSPB2	1917.7429229303	841.813557189479	1710.0192259158	333.27350061703	1522.49239307006	55.0020604597673	843.382796644249	311.921088321639	195.893258160122	109.418753195883
HSP90AA1	56143.7805193707	46395.1796696713	43023.5932361279	67919.9852318092	53179.4272151681	78694.4786255695	249915.68343268	63763.2372126972	64515.3583471966	154219.241686611
IGSF3	1307.17695238458	1996.99256713985	486.02893252887	5535.08132085383	1060.46435471065	3597.5837504807	4444.33270677051	9411.26118764132	3970.19765816219	4766.2067070071
HSP90AB1	47608.8226183637	43723.0269906739	48181.5195453276	67539.101231104	55609.474683587	79678.9032586963	94224.0887119896	71120.1970572518	61113.7461748133	169665.831438619
HSPD1	10994.9022649624	11694.2289416677	18519.2629727113	19854.2999079708	16567.0053754589	25192.0661816032	52414.031074855	31814.8565488482	11052.0571787956	27401.0521774435
HSPE1	1934.24470591802	2555.35282842289	1946.34522063167	4056.9917044809	2108.82797508331	2722.04074724358	13674.586567424	6441.99131881112	2685.22274813713	4134.73068220713
DNAJB1	11617.2552233565	8234.38946550318	9186.61567195051	7151.67421021046	12427.4541651101	14798.9217367668	6527.93016179882	6833.80798414146	10299.6007647799	5096.31752173366
DNAJC4	1074.97329177163	1391.62748794268	1149.30236109465	1226.33106287652	1068.16482201664	1252.69998924694	955.711073053199	785.822250578726	1865.58272572708	1125.71496932035
HSPG2	75465.0110004239	23456.8285275742	72754.964014746	12342.6614622454	66656.3450674089	20209.3285003602	5945.11213748026	44444.924475977	13061.2006677231	28097.4376321055
NDST1	10359.5836199351	13349.3682876139	9389.49930892357	12691.083758345	10829.0571657382	6303.9096233072	3676.44924345031	13282.3660627067	12868.1361930743	12231.7184187025
FOXN2	2885.45462528173	1175.12044785333	6740.86457569284	628.314326920851	3284.79933938381	927.177590607505	1640.72941443237	1434.83700627954	403.808846243429	680.621735981169
HTN1	0	0	0	0	0	0	46.9569024332497	5075.01082999102	0	0
HTN3	0	0	0	0	0	0	0	7.66121971316307	0	0
HTR1B	3.53609635451193	9.97071895148283	8.91796206474991	2.8854848538271	2.20013351599719	1.12249102979117	2.76217073136763	5.47229979511648	1.41439175566875	6.49094298619644
HTR1D	1.17869878483731	5.69755368656162	3.34423577428122	5.7709697076542	1.1000667579986	30.3072578043616	96.6759755978669	17.5113593443727	4.95037114484063	37.0911027782653
HTR1E	0	0	0	4.32822728074065	0	3.36747308937351	2.76217073136763	52.5340780331182	0	0
HTR1F	68.3645295205639	31.3365452760889	46.819300839937	16.5915379095058	36.3022030139537	8.97992823832935	30.3838780450439	31.7393388116756	12.0223299231844	43.5820457644618
HTR2A	12.9656866332104	39.8828758059313	12.2621978390311	132.732303276047	20.9012684019733	0	2.76217073136763	10.944599590233	16.2655051901906	8.3454981251097
HTR2B	220.416672764577	55.5511484439758	101.44181848653	17.3129091229626	533.532377629319	131.331450485567	29.4631544679213	12.0390595492563	64.3548248829282	197.510122294263
HTR2C	0	0	0	3.60685606728387	0	2.24498205958234	0	2.18891991804659	0	0.927277569456634
HTR3A	0	2.84877684328081	1.11474525809374	5.7709697076542	0	0	9.20723577122542	120.390595492563	2.8287835113375	5.5636654167398
HTR4	2.35739756967462	0	18.9506693875936	5.04959849419742	5.50033378999298	0	0	0	2.12158763350313	0
HTR5A	0	0	0	0.721371213456775	0	0	0.920723577122542	0	0	0
HTR6	0	1.4243884216404	0	0	0	4.48996411916467	6.44506503985779	19.7002792624193	1.41439175566875	0
HTR7	33.0035659754446	31.3365452760889	8.91796206474991	39.6754167401226	12.1007343379846	50.5120963406026	6.44506503985779	3.28337987706989	104.664989919488	64.9094298619644
HUS1	704.861873332711	558.360261283039	813.76403840843	608.837304157518	689.74185726512	850.848200581706	2616.69640618226	934.668805005895	801.960125464182	957.877729248703
TNC	9844.4922509612	9328.31977332301	1921.82082495361	44380.9211655012	15875.0633846777	22143.3805446904	6420.20550327549	36206.9243644087	10470.7421672158	20931.4365753446
HYAL1	549.273633734186	605.365079197172	375.66915197759	98.1064850301214	585.235515255253	69.5944438470525	53.4019674731074	38.3060985658154	125.880866254519	179.891848474587
IAPP	0	0	0	0	0	0	0.920723577122542	0	0	0.927277569456634
IARS	5100.22964199103	5152.01292107334	5500.15310343451	7866.55308274613	6029.4659005903	11173.2757105413	10605.8148848746	10484.9264074432	7283.41034581624	11381.4048875107
IBSP	1.17869878483731	0	1.11474525809374	0	0	1.12249102979117	61.6884796672103	1085.70427935111	0.707195877834376	25.0364943753291
ICA1	1143.33782129219	2287.56780515449	1937.42725856692	2400.72339838415	973.559080828757	1248.21002512778	3297.11112967582	1794.9143327982	5849.21710556812	1581.00825592356
ICAM1	6080.90703097568	5099.31054947265	3126.86044895294	1654.10419245638	2083.52643964934	2504.2774874641	1347.9393169074	16287.7531101847	6904.35335529701	2703.94139253554
ICAM2	3055.1872502983	3035.3717265157	2959.64866023888	468.891288746904	2108.82797508331	309.807524222363	644.50650398578	641.353535987651	871.265321491951	378.329248338307
ICAM3	550.452332519023	683.706442387394	1037.82783528527	509.288076700483	1240.87530302242	1190.96298260843	219.132211355165	466.239942543924	819.640022410042	341.238145560041
ICAM4	20.0378793422342	25.6389915895273	14.4916883552186	12.2633106287652	25.3015354339677	6.73494617874701	3.68289430849017	44.8728583199551	25.4590516020375	8.3454981251097
